date,ticker,score,rank,position,suggested_lots
2026-06-08,1617.T,0.002335404264,4,long,1
2026-06-08,1618.T,-0.0010665087,10,neutral,0
2026-06-08,1619.T,-0.002227816811,12,neutral,0
2026-06-08,1620.T,-0.002597909514,14,short,1
2026-06-08,1621.T,0.00327329492,2,long,1
2026-06-08,1622.T,-4.328527144e-05,7,neutral,0
2026-06-08,1623.T,-0.002206200715,11,neutral,0
2026-06-08,1624.T,-0.0005174638957,8,neutral,0
2026-06-08,1625.T,-0.005386950449,16,short,0
2026-06-08,1626.T,0.00146593261,5,long,1
2026-06-08,1627.T,0.007815161418,1,long,4
2026-06-08,1628.T,0.0009379415676,6,neutral,0
2026-06-08,1629.T,-0.007724423281,17,short,193
2026-06-08,1630.T,0.002685676739,3,long,1
2026-06-08,1631.T,-0.004309033689,15,short,1
2026-06-08,1632.T,-0.0006967642664,9,neutral,0
2026-06-08,1633.T,-0.002233658979,13,short,1
