field,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
ticker,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-14,12.168397314052195,17.488482933437044,9.210236333789721,21.728076760475595,9.22965663637153,17.4254134619159,8.923262039750696,24.440113950855125,12.38656938623492,11237.31915046375,7695.85616189884,7652.857421875001,8620.264836138176,8133.1919536901,9059.398293309563,13835.037109375,12852.774450064804,9041.369940442184,7213.51904296875,9447.620678478825,7962.489819195358,-332592.873158964,7278.29833984375,5031.048847496718,6169.941831076198,13800.315359643599,12.027109146118164,17.541336059570312,9.283285140991211,21.75762939453125,9.261899948120117,17.399539947509766,8.894671440124512,24.61463165283203,12.423495292663574,11314.33984375,7632.56787109375,7652.857421875,8945.109375,8222.404296875,9086.501953125,13835.037109375,13202.61328125,9474.3857421875,7213.51904296875,9488.6259765625,7932.04052734375,-340371.8125,7278.29833984375,5042.8173828125,6183.56201171875,14024.7783203125
2010-01-15,12.012978390634128,17.520791475213905,9.22849663249376,21.68375097699144,9.278019325490627,17.425420216493603,8.831773649241272,24.52358248651282,12.398881990331134,11083.28001188173,7556.620272158375,7462.802859841705,8913.418240017361,7999.373236001132,9120.380126050906,13798.724824476873,13293.875813246586,9318.500071022729,7092.622048802313,9242.59426505385,7939.6518381637625,-344174.88753434067,7395.32861328125,5060.469965179582,6163.133134443681,13692.241661746002,11.938802719116211,17.40040397644043,9.094573020935059,21.476886749267578,9.13292407989502,17.315460205078125,8.837491989135742,24.44770622253418,12.300413131713867,11445.27734375,7537.6337890625,7741.54931640625,8984.7255859375,8214.9697265625,9167.8115234375,13738.2041015625,13369.927734375,9526.34765625,7318.29638671875,9423.017578125,7947.26416015625,-346076.40625,7395.32861328125,5201.6923828125,6197.18359375,14299.123046875
2010-01-18,,,,,,,,,,11414.467380035545,7556.6220503826535,7678.197870546747,8893.4521484375,7999.374951928555,9120.379743923611,13695.841010416667,13065.720772599327,9266.537513593177,7253.818164711379,9390.214117241567,7947.263249323918,-341754.77158717107,7324.701404338154,5142.850078617761,6102.93115234375,14215.99000958786,,,,,,,,,,11375.95703125,7442.703125,7690.8681640625,8893.4521484375,8155.49658203125,9147.4833984375,13617.1640625,13255.8505859375,9457.064453125,7277.99755859375,9480.42578125,7916.81396484375,-341581.90625,7357.4375,5131.08154296875,6102.93115234375,14157.7958984375
2010-01-19,11.956467241890786,17.353416299156574,9.058049491261029,21.550774908489604,9.153079171664986,17.36074064290867,8.840349495410635,24.531167806449847,12.361955310883587,11383.65910100711,7449.030722540778,7709.873743726718,8889.649561071908,8162.929543939996,9059.396237664472,13677.683527894853,13130.1357421875,9344.48046875,7259.298828125,9431.219085402212,7932.040110564187,-340717.58121811226,7347.04296875,5148.733723010951,6067.791609616624,14349.005120788683,12.129545211791992,17.558956146240234,9.210233688354492,21.71331024169922,9.29011344909668,17.418954849243164,8.940418243408203,25.0395450592041,12.464527130126953,11375.95703125,7493.33251953125,7652.857421875,8842.111328125,8192.6669921875,9011.96484375,13641.37109375,13130.1357421875,9344.48046875,7259.298828125,9455.822265625,7901.5908203125,-338816.0625,7347.04296875,5054.58544921875,5945.2099609375,14157.7958984375
2010-01-20,11.974124736262903,17.371037269700825,9.149356639815826,21.476883537325314,9.217567470525687,17.38661027198105,8.908964635347486,25.123014603730255,12.366054503534208,11345.149215133102,7588.2651186646535,7735.214213357043,8897.572748627534,8162.929877021563,8978.086077959406,13484.925781249998,13027.6953125,9361.801901478118,7274.93408203125,9513.229155412704,7878.752997885852,-343483.430641422,7341.0695923808435,5148.734689872956,5945.2099609375,14191.051069292469,11.914076805114746,17.285884857177734,9.185880661010742,21.380840301513672,9.140989303588867,17.289587020874023,8.846064567565918,24.82709312438965,12.296305656433105,11229.6181640625,7531.3056640625,7640.18701171875,8794.5732421875,8274.4453125,8950.982421875,13484.92578125,13027.6953125,9301.1796875,7274.93408203125,9488.6259765625,7848.3037109375,-335531.625,7308.33349609375,5036.93359375,5945.2099609375,14008.1552734375
2010-01-21,11.92820891842466,17.30056395818783,9.17980167940489,21.36607003979956,9.169199892341902,17.276640519871794,8.857503244201885,24.81950505769691,12.300412678067257,10998.55500127638,7588.265840610002,7450.1328125,8596.496398925781,8252.14090326781,8950.9819712653,13344.821452789516,12723.487701770047,9136.633709930364,7348.68115234375,9472.223556400473,7642.772343222638,-330172.8233974359,7331.33056640625,5025.164703439295,6021.3466796875,13742.122037208686,11.398380279541016,16.933528900146484,8.9241304397583,20.88585090637207,9.044257164001465,17.043785095214844,8.7174072265625,24.288362503051758,12.140400886535645,11314.33984375,7581.93701171875,7716.208984375,8873.802734375,8296.7470703125,9133.931640625,13247.98828125,13111.3525390625,9405.103515625,7348.68115234375,9537.83203125,7893.97900390625,-337087.4375,7331.33056640625,5119.31298828125,6021.3466796875,14224.3017578125
2010-01-22,11.366586433050553,16.85131222233755,8.893691735704191,20.9080136370448,9.028133960864249,16.979108475244225,8.720265605015854,24.212476768010216,12.091166830934798,11160.299960829816,7398.40049004309,7566.00341796875,8620.26497277677,8177.798828124999,8944.205808501523,13157.205739942528,12860.380859375,9240.555219345377,7294.117382920766,9464.023660521194,7820.97607421875,-330172.87244965555,7169.205508928571,5072.23876953125,5843.058139066084,13891.7646484375,11.17231559753418,16.53125762939453,8.631933212280273,20.568166732788086,8.729883193969727,17.004981994628906,8.525846481323242,24.022783279418945,11.906538009643555,11175.7041015625,7366.75634765625,7566.00341796875,8731.1875,8177.798828125,8896.7744140625,13163.2578125,12860.380859375,9318.498046875,7269.93798828125,9480.42578125,7820.97607421875,-326196.96875,7161.021484375,5072.23876953125,5938.3994140625,13891.7646484375
2010-01-25,11.28887898048092,16.64283711512699,8.753678512769586,20.81196472344778,8.810495943546252,17.127879767740986,8.60590446805028,24.265590713256337,11.984485875735166,11083.280118492301,7278.152904789783,7483.327636718749,8612.34375,8140.625765018308,8673.169814957595,13005.90408461758,12860.381329874068,9318.500320065177,7253.8173828125,9349.20923042463,7855.916135670731,-322048.1108471627,7103.731727972475,5042.817421375943,5843.058750135008,13733.810386782787,11.271218299865723,16.63990020751953,8.68062973022461,20.70114517211914,8.802434921264648,17.037324905395508,8.58303165435791,24.022783279418945,11.968074798583984,11067.8759765625,7347.77001953125,7483.32763671875,8612.34375,8185.23193359375,8788.3603515625,13254.0390625,12738.6982421875,9301.1796875,7253.8173828125,9439.4208984375,7802.6298828125,-322912.4375,7210.1240234375,5066.3544921875,5911.15966796875,13692.2431640625
2010-01-26,11.147593349656182,16.501897587055975,8.625843137196046,20.582942285338532,8.78631190059398,16.953236967983916,8.577310904161742,23.931738889141567,11.906533536836774,11083.277687014108,7417.3870601222825,7526.155709134616,8612.343065952035,8140.62604759335,8761.25691480478,13266.142546948358,12738.696795825703,9309.83959074002,7221.578019662921,9398.414898079885,7779.792530782323,-328098.5,7152.837112971087,5036.932917040024,5911.15966796875,13708.869338341347,11.112271308898926,16.534196853637695,8.528444290161133,20.61249351501465,8.778251647949219,17.017919540405273,8.617338180541992,23.886211395263672,11.984487533569336,11021.6611328125,7278.15283203125,7412.123046875,8517.2666015625,8125.75732421875,8557.9794921875,12890.9140625,12457.3046875,9058.6904296875,7173.21923828125,9316.404296875,7756.95556640625,-319109.5,7111.9169921875,4925.1318359375,5911.15966796875,13509.3466796875
2010-01-27,11.05928979182424,16.4872149484879,8.552795967887072,20.538614371276434,8.782280338168968,16.99851227537727,8.620199660217265,23.802741458801584,11.988593017383028,11075.576720642302,7278.152540775767,7336.100541047809,8525.1884765625,8229.838450049492,8537.652120535715,12830.393290046517,12320.41030119434,9041.37139714806,7294.116120004761,9308.2041015625,7680.832519531249,-318417.99236301373,7107.087890625,4925.1318359375,5788.576883155398,13667.301620729813,11.0169038772583,16.46959686279297,8.735418319702148,20.671598434448242,8.850796699523926,17.056726455688477,8.560158729553223,24.053136825561523,12.0050048828125,11129.4912109375,7214.8642578125,7304.4248046875,8525.1884765625,8214.9697265625,8300.4951171875,12685.1435546875,12297.5947265625,8920.126953125,7140.97998046875,9308.2041015625,7680.83251953125,-315479.28125,7107.087890625,4925.1318359375,5740.90625,13384.64453125
2010-01-28,11.08754794527781,16.589978415686804,8.802378832479578,20.70115262502093,8.806466725116092,17.082602676574716,8.54871932873657,24.129008304623156,12.058341864651164,11060.171531444772,7208.536795842585,7367.776411500696,8477.65140806686,8177.798539034296,8537.651726805441,12794.083343652437,12350.832160818489,9015.390005986872,7173.2998046875,9267.1980188248,7711.2822265625,-318417.9613710555,7144.65234375,4925.131796077806,5728.78466796875,13467.779908194783,10.819101333618164,16.296350479125977,8.692805290222168,20.435184478759766,8.596884727478027,17.011451721191406,8.494396209716797,23.901376724243164,11.935256004333496,11121.7880859375,7303.46923828125,7399.4521484375,8517.2666015625,8237.2734375,8280.1669921875,12600.4169921875,12381.2529296875,9153.955078125,7173.2998046875,9250.7958984375,7711.2822265625,-317726.5,7144.65234375,4901.5947265625,5728.78466796875,13625.7353515625
2010-01-29,10.90387518916867,16.416744939463964,8.753681462427826,20.472117028897554,8.67749322565365,17.089072309176753,8.494395529543885,23.977260669788546,11.96397623217214,11090.981289116828,7271.8237124794405,7329.766487841585,8430.11342893431,8148.061682747696,8259.837283102883,12703.300362181431,12289.991958151157,9015.388491833071,7044.2626953125,9283.599576330143,7650.384422309899,-314269.22838785045,7111.917107670781,4919.248009314903,5788.576709980867,13426.21125281642,10.646024703979492,16.002729415893555,8.631933212280273,20.228313446044922,8.447758674621582,16.9467716217041,8.44293212890625,23.734453201293945,11.861404418945312,11075.5771484375,7214.8642578125,7317.09619140625,8382.5751953125,8066.28369140625,8185.30224609375,12467.26953125,12175.9140625,8972.0869140625,7044.2626953125,9209.7900390625,7589.48583984375,-314442.09375,7128.28515625,4895.7109375,5672.80517578125,13259.9423828125
2010-02-01,10.759055815353392,16.193586071767875,8.686717918739285,20.457346921978917,8.488060621254345,17.050261439295618,8.451509713376485,23.77239271770868,11.886019749151393,11175.701888243791,7126.259860580676,7190.392320480548,8295.420340401786,8043.979750949977,8022.680759297521,12400.696676877249,12137.886753318584,8911.464050411025,7119.70166015625,9168.784594704628,7559.03720327524,-310811.89612528024,7079.180467627514,4889.825725697044,5652.375815786966,13135.240378818327,11.069889068603516,16.53125762939453,8.778029441833496,20.531227111816406,8.544486999511719,17.076133728027344,8.497255325317383,23.87103271484375,12.013209342956543,11245.0205078125,7094.61572265625,7215.73291015625,8319.189453125,8192.6669921875,8198.8544921875,12618.5712890625,12031.4140625,8954.765625,7119.70166015625,9127.779296875,7520.9755859375,-308391.78125,7120.1005859375,4913.36279296875,5584.27490234375,12927.404296875
2010-02-02,11.119337765092776,16.592922950248262,8.784116506532863,20.649431881461695,8.572699036952846,17.108468854113557,8.517269862185753,23.93932229334138,12.041930236221853,11345.148308317983,7240.179663927801,7323.4296875,8398.420153166118,8148.059500939208,8198.85595383987,12697.247699300751,12335.624078095849,9041.370785557272,7149.040108112374,9062.17223082895,7597.096713023971,-314614.94825268816,7242.860623389175,4948.669405625373,5781.766395786831,13060.419212491095,11.105209350585938,16.748546600341797,8.863252639770508,20.922786712646484,8.629124641418457,17.32192039489746,8.565874099731445,24.36423683166504,12.181427955627441,11237.3193359375,7341.44091796875,7323.4296875,8430.1123046875,8162.92822265625,8293.71875,12685.1435546875,12229.1513671875,9110.6533203125,7181.279296875,9160.5849609375,7581.8720703125,-321529.5625,7144.65234375,4931.0166015625,5720.4755859375,13126.9267578125
2010-02-03,11.062820817882649,16.70155971197351,8.814551878994754,20.863683642770127,8.59687879350231,17.276646103870416,8.520129881637072,24.280767495889688,12.148601470159555,11260.426991787543,7461.688359375,7475.473587101064,8461.805186170213,8207.534459459459,8307.27061685794,12794.083522135417,12381.25375775981,9179.93359375,7197.4794921875,9176.986023437501,7696.057196790435,-325851.2304792676,7242.861270127793,4942.785174807007,5693.235446522359,13093.674836909106,10.978048324584961,16.60466194152832,8.765853881835938,20.797191619873047,8.649273872375488,17.19902801513672,8.505834579467773,24.037960052490234,12.189629554748535,11283.533203125,7594.59375,7443.7978515625,8564.8046875,8252.140625,8192.080078125,12709.3544921875,12404.0693359375,9179.93359375,7197.4794921875,9226.1923828125,7665.60791015625,-321011.0,7234.67724609375,4954.5537109375,5672.80517578125,13101.98828125
2010-02-04,10.829699513832301,16.47252874058378,8.686718847684102,20.6568175309418,8.596880011014523,17.147282185683153,8.465806577759126,23.840683166668104,12.091164878536047,11322.04296875,7607.252760667067,7437.462704454788,8580.650390625,8259.576106535374,8158.200017530165,12709.349804498059,12457.305167618033,9032.708984375,7185.55126953125,9250.794771634615,7726.506483424621,-321875.27938535914,7324.702293988154,4966.32304211128,5706.855949318424,13093.674772424953,10.568317413330078,15.923444747924805,8.388436317443848,20.18398666381836,8.407450675964355,16.849742889404297,8.28282356262207,23.430944442749023,11.836787223815918,11322.04296875,7569.27978515625,7443.7978515625,8580.650390625,8222.404296875,8002.35400390625,12479.37109375,12282.3857421875,9032.708984375,7185.55126953125,9382.01171875,7665.60791015625,-312886.28125,7275.59814453125,4825.1005859375,5604.70458984375,13085.361328125
2010-02-05,10.600108131396205,15.920514137443721,8.437134691289582,20.228319573873907,8.419542581448507,16.817399189868706,8.299977342760622,23.362657064632113,11.83268459775345,11090.981404958678,7398.399556581138,7298.0889152981845,8342.960598466982,8088.585520257827,8049.785716190273,12570.156901041666,11924.943208943349,8772.900885634535,7173.219449460097,9308.201922612809,7559.035627338248,-305971.6732394366,7218.309198025665,4648.571966996763,5700.046629638672,13118.613777807202,10.766120910644531,15.926386833190918,8.485834121704102,20.0953369140625,8.492090225219727,16.804462432861328,8.268527030944824,23.393007278442383,11.803964614868164,11183.40625,7480.67431640625,7329.7646484375,8398.421875,8073.716796875,7941.37109375,12164.66796875,11947.7587890625,8798.8818359375,7044.2626953125,9291.7998046875,7566.64794921875,-306836.0,7234.67724609375,4772.1416015625,5448.0732421875,12752.822265625
2010-02-08,10.787310399569442,15.929320379653937,8.50409937244812,20.14705552587537,8.504182579375748,16.84974412393127,8.27710700443738,23.40817980290882,11.828576109600942,11129.492039431638,7404.729318520458,7298.089450043822,8366.7275390625,8043.980749703688,7941.369254021339,12176.771015155782,11947.756310917403,8772.899691683871,7060.3829739523535,9267.197377873563,7528.586477778746,-304415.90625,7144.652519330587,4736.83597371369,5427.642578125,12835.955920251623,10.593039512634277,15.779570579528809,8.315389633178711,19.873699188232422,8.455817222595215,16.785062789916992,8.174179077148438,23.27918815612793,11.730107307434082,10921.5361328125,7366.75634765625,7228.40283203125,8366.7275390625,8036.54638671875,7819.40283203125,12092.0419921875,11826.0732421875,8651.6552734375,7020.083984375,9275.3984375,7505.74951171875,-304415.90625,7169.20458984375,4760.373046875,5427.642578125,12802.7021484375
2010-02-09,10.755520572410468,15.996851543800856,8.41887103282495,20.095332547008603,8.548515963443194,16.940299205033764,8.245656342959219,23.57511191122517,11.832681172514842,11129.491721319175,7309.797692175356,7215.733553954653,8311.268141095543,7895.291155919895,7778.748580452128,12092.040950913026,11788.047559095838,8772.90149883677,6963.66552734375,9209.7909042168,7444.851074218749,-303033.0073269774,7046.445255155341,4719.183195668488,5393.591245867444,12702.943893452773,10.850889205932617,16.111366271972656,8.400609016418457,20.25786781311035,8.528364181518555,16.985576629638672,8.257092475891113,23.46129608154297,11.910635948181152,10890.7275390625,7328.7841796875,7260.07958984375,8287.4990234375,7917.59423828125,7961.6982421875,12055.728515625,11833.6787109375,8608.35546875,6963.66552734375,9201.58984375,7444.85107421875,-305971.71875,7038.26123046875,4778.02587890625,5407.21142578125,12586.5556640625
2010-02-10,10.865021018857117,16.11724360668084,8.412782361633267,20.27264239503419,8.548517853008127,16.99850934105069,8.274249021551995,23.484058452313548,11.922947350369242,10944.640782842147,7417.38671875,7222.066524258428,8350.882625518365,7880.423828125,7961.698242187501,12083.9921875,12000.995142673855,8764.23939676617,7068.44217621026,9168.784963541668,7475.30029296875,-308910.3939329955,7042.0244140625,4766.25634765625,5391.48046875,12811.016236468546,10.776716232299805,16.04383659362793,8.467568397521973,20.228313446044922,8.504183769226074,16.966167449951172,8.219925880432129,23.317127227783203,11.861404418945312,10960.044921875,7417.38671875,7234.73681640625,8358.8056640625,7880.423828125,7961.6982421875,12083.9921875,11947.7587890625,8703.6171875,6971.724609375,9226.1923828125,7475.30029296875,-307008.875,7042.0244140625,4766.25634765625,5391.48046875,12719.568359375
2010-02-11,10.769647684793751,16.01153823694043,8.467571388646018,20.206155122019894,8.504180825829183,16.959699334576253,8.228499757965224,23.16537744767604,11.828579618011473,,,,,,,,,,,,,,,,,,10.960386276245117,16.316911697387695,8.485834121704102,20.531227111816406,8.592849731445312,17.102001190185547,8.268527030944824,23.47647476196289,12.000900268554688,,,,,,,,,,,,,,,,,
2010-02-12,10.7661192878521,16.120177691817357,8.388434046838176,20.257867116170985,8.532393451843634,16.985572847856858,8.219927050037349,23.30194802798201,11.861402561802528,10944.638912586684,7411.057734375,7393.11669921875,8398.421875,7954.768480898729,8124.320234241794,12239.226562499998,12153.097137721237,8712.277049047707,7036.2021484375,9291.800669100598,7422.014107733416,-312540.5747663551,7103.7333984375,4783.909148943866,5448.0733082706765,12786.07532957401,10.939196586608887,16.32278060913086,8.49191951751709,20.36868667602539,8.60897159576416,17.102001190185547,8.237081527709961,23.42335319519043,12.000900268554688,10967.7451171875,7436.373046875,7393.11669921875,8398.421875,7969.63720703125,7948.146484375,12239.2265625,12031.4140625,8781.5595703125,7036.2021484375,9283.599609375,7444.85107421875,-314442.09375,7103.7333984375,4766.25634765625,5434.453125,12819.3291015625
2010-02-15,,,,,,,,,,10936.9384765625,7411.057439897399,7352.06494140625,8398.420856783176,7954.767094896519,7954.922852404365,12116.24822559232,12000.30859375,8781.560368790262,7007.02587890625,9294.8359375,7475.30029296875,-316170.72287638125,7056.67431640625,4725.0673553466795,5468.503285503156,12719.56734896174,,,,,,,,,,10936.9384765625,7373.08447265625,7352.06494140625,8358.8056640625,7902.7265625,7860.06005859375,12037.5712890625,12000.30859375,8738.2587890625,7007.02587890625,9294.8359375,7475.30029296875,-312886.28125,7056.67431640625,4707.41455078125,5597.89501953125,12711.25390625
2010-02-16,11.076948361656918,16.531256227946542,8.552795193763638,20.582944552431144,8.66136740631967,17.14081149939173,8.248510280063062,23.65858080521944,12.128090182792539,10829.111328125,7468.017978891855,7347.94775390625,8327.1123046875,7910.1591796875,7860.0601963141025,12037.5712890625,12077.0439453125,8703.617844037053,6995.904590628588,9341.007589187555,7473.7783203125,-312021.8890625,7038.259706508295,4713.298818969726,5441.2626953125,12802.702926377118,11.214703559875488,16.707433700561523,8.668456077575684,20.84891128540039,8.737945556640625,17.276643753051758,8.38002872467041,23.62822914123535,12.19373607635498,10829.111328125,7556.62158203125,7347.94775390625,8327.1123046875,7910.1591796875,7927.8193359375,12037.5712890625,12077.0439453125,8720.9384765625,7020.083984375,9324.60546875,7473.7783203125,-311157.5625,7030.07568359375,4707.41455078125,5441.2626953125,12752.822265625
2010-02-17,11.285351746644363,16.754415922730434,8.735417345531301,21.004057251972643,8.778249915872767,17.328390250327043,8.420059907557906,23.711689445949244,12.247076644887168,10929.236957723808,7556.621922127643,7500.81396484375,8438.036772315181,8021.675781249999,7995.57850803043,12303.864285687288,12168.30756477483,8954.765783821395,7100.681187181483,9423.018331619169,7513.362007049925,-317035.09155405406,7136.46875,4725.0674639922645,5568.20361328125,13052.106837912846,11.221772193908691,16.683944702148438,8.698892593383789,21.026220321655273,8.762127876281738,17.399539947509766,8.345723152160645,23.81032943725586,12.292207717895508,10990.853515625,7632.56787109375,7500.81396484375,8493.498046875,8021.67578125,8015.90625,12509.634765625,12328.0166015625,8946.10546875,7116.80078125,9406.6162109375,7642.771484375,-319800.9375,7136.46875,4778.02587890625,5568.20361328125,13151.8681640625
